origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
51008B122,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:02Z,vehicle,car,19327,1082,1015,7.7534,0
51008B19-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:03Z,vehicle,car,18852,1083,1029,7.5668,0
51008C00-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:02Z,vehicle,car,22555,1202,1143,9.1465,0
51008C02-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:03Z,vehicle,car,21830,1143,1087,8.8796,0
51008C193,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:15Z,vehicle,car,23025,1215,1142,9.3035,0
51008D08-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:16Z,vehicle,car,26358,1516,1419,10.7287,0
51008D193,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:09Z,vehicle,car,23559,1269,1194,9.4895,0
51009B381,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:19Z,vehicle,car,14916,859,807,6.1726,0
51009B392,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:57Z,vehicle,car,12149,1017,902,5.0543,0
51009C08-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:59Z,vehicle,car,20263,1019,967,8.2529,0
53014A052,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:06:39Z,vehicle,car,2788,399,394,1.8251,0
53014A31-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:58Z,vehicle,car,5181,538,487,2.6686,0
53014A32-,CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES,"RUE DES CHAUFOURS 27, 7300, BOUSSU","CHU HELORA - SITE CONSTANTINOPLE MONS - WARQUIGNIES -- RUE DES CHAUFOURS 27, 7300, BOUSSU","c(3.80668925354164, 50.4177777)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:41Z,vehicle,car,4256,461,421,2.3109,0
