origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
21004B2NJ,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:20Z,vehicle,car,3279,440,397,1.8171,0
21004B2WJ,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:38Z,vehicle,car,3779,518,463,2.035,0
21004C552,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:46Z,vehicle,car,2875,346,313,1.2285,0
21004D600,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:09:46Z,vehicle,car,5355,586,527,2.9679,0
21005A042,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:53Z,vehicle,car,3641,533,476,1.9229,0
21005A13-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:09:55Z,vehicle,car,3983,595,517,2.1427,0
21007A01-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:12:35Z,vehicle,car,4800,755,675,2.8885,0
21007A03-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:13:03Z,vehicle,car,4912,783,709,2.9362,0
21009A40-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:11Z,vehicle,car,3197,431,388,1.4966,0
21009A42-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:36Z,vehicle,car,2901,516,465,1.5467,0
21009A612,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:09:01Z,vehicle,car,3594,541,468,1.9187,0
21009A63-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:28Z,vehicle,car,3755,508,471,1.8873,0
21012A41-,CHU SAINT-PIERRE / UMC SINT-PIETER,"RUE AUX LAINES 105, 1000, BRUXELLES","CHU SAINT-PIERRE / UMC SINT-PIETER -- RUE AUX LAINES 105, 1000, BRUXELLES","c(4.3472462, 50.8342232)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:03Z,vehicle,car,6879,1143,964,3.996,0
