origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
83044B29-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:50:59Z,vehicle,car,66375,3059,2879,27.8326,0
83044C19-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:50:57Z,vehicle,car,71601,3057,2975,29.7379,0
83044C30-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:46:19Z,vehicle,car,69183,2779,2645,28.5184,0
83044C391,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:46:59Z,vehicle,car,69135,2819,2695,28.3678,0
83055A00-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:31:21Z,vehicle,car,49115,1881,1834,19.6196,0
83055A20-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:35:32Z,vehicle,car,51468,2132,2076,20.7483,0
83055A29-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:38:32Z,vehicle,car,52866,2312,2257,21.3396,0
83055C000,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:28:19Z,vehicle,car,46121,1699,1668,18.6976,0
83055C0PN,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:30:14Z,vehicle,car,46271,1814,1793,19.201,0
91064D000,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:27:06Z,vehicle,car,34623,1626,1561,12.7812,0
91064D090,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:26:44Z,vehicle,car,34433,1604,1539,12.7003,0
91064D10-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:28:28Z,vehicle,car,36119,1708,1637,13.1511,0
91064D19-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:26:29Z,vehicle,car,35891,1589,1526,13.1287,0
91064D29-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:27:29Z,vehicle,car,35586,1649,1582,13.1312,0
91120A00-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:30:03Z,vehicle,car,38281,1803,1725,14.809,0
91120A062,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:28:30Z,vehicle,car,37265,1710,1637,13.9679,0
91120A091,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:30:51Z,vehicle,car,38953,1851,1762,15.2278,0
91120J000,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:29:33Z,vehicle,car,37317,1773,1692,14.0682,0
91120J090,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:31:00Z,vehicle,car,38035,1860,1773,14.2809,0
91120J10-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:29:20Z,vehicle,car,36970,1760,1689,14.0102,0
91120J110,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:27:40Z,vehicle,car,36503,1660,1589,13.5163,0
91120J19-,CHU DE LIEGE,"Avenue de l'Hôpital 1/1, 4000 Luik","CHU DE LIEGE -- Avenue de l'Hôpital 1/1, 4000 Luik","c(5.57032032281687, 50.5741564169506)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:27:09Z,vehicle,car,35860,1629,1562,13.3167,0
61019B00-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:31:31Z,vehicle,car,45701,1891,1823,18.8886,0
61019B101,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:35:22Z,vehicle,car,48359,2122,2039,20.2299,0
61019E10-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:22:38Z,vehicle,car,34973,1358,1321,12.8903,0
61048A001,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:31:27Z,vehicle,car,28717,1887,1721,10.4728,0
61048A012,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:24Z,vehicle,car,29939,2004,1818,10.9955,0
61048A023,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:32:30Z,vehicle,car,29139,1950,1775,10.7008,0
61048A090,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:32:33Z,vehicle,car,29430,1953,1773,10.8129,0
61048A10-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:37:19Z,vehicle,car,37194,2239,2036,14.1009,0
61048A189,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:35:14Z,vehicle,car,35283,2114,1938,13.1736,0
61048B000,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:32:55Z,vehicle,car,32729,1975,1808,11.385,0
61048B08-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:44Z,vehicle,car,33294,2024,1849,11.6051,0
61048B090,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:32:51Z,vehicle,car,30829,1971,1798,11.2499,0
61048C00-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:30:42Z,vehicle,car,27602,1842,1673,9.9894,0
61048C012,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:29:54Z,vehicle,car,27187,1794,1630,9.5896,0
61048C091,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:30:15Z,vehicle,car,27035,1815,1661,9.7945,0
61079C00-,CHU DE LIEGE,"RUE DE GAILLARMONT 600, 4032, CHENEE","CHU DE LIEGE -- RUE DE GAILLARMONT 600, 4032, CHENEE","c(5.61806031344257, 50.6150299170941)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:26:25Z,vehicle,car,23618,1585,1458,8.7737,0
