origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
82032C891,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:43:27Z,vehicle,car,56282,2607,2474,22.1508,0
82037A00-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:43:26Z,vehicle,car,57033,2606,2471,22.513,0
82037A09-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:46:29Z,vehicle,car,58288,2789,2652,23.0359,0
82037A100,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:22Z,vehicle,car,63647,2542,2428,25.7757,0
82037A190,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:41:21Z,vehicle,car,62898,2481,2377,25.2409,0
82037A200,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:45:38Z,vehicle,car,58402,2738,2592,22.9714,0
82037A212,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:44:23Z,vehicle,car,65759,2663,2556,26.2712,0
82037A291,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:43:28Z,vehicle,car,66276,2608,2498,26.2563,0
82037A30-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:37Z,vehicle,car,56205,2557,2430,22.2336,0
82037A39-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:46:35Z,vehicle,car,57721,2795,2667,22.851,0
82037A400,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:03Z,vehicle,car,55543,2523,2389,22.1016,0
82037A490,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:45:40Z,vehicle,car,56930,2740,2607,22.6424,0
82037A50-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:45:02Z,vehicle,car,67965,2702,2579,26.9444,0
82037B00-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:37:34Z,vehicle,car,59191,2254,2174,23.6369,0
82037B091,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:38:22Z,vehicle,car,59586,2302,2220,23.8508,0
82037B10-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:41:08Z,vehicle,car,63132,2468,2364,25.1695,0
82037B19-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:09Z,vehicle,car,63509,2529,2426,25.3234,0
82037B200,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:43:14Z,vehicle,car,65052,2594,2479,26.2359,0
82037B290,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:44:51Z,vehicle,car,65666,2691,2576,26.4977,0
82037B40-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:46:23Z,vehicle,car,66230,2783,2669,26.7516,0
82037B49-,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:47:07Z,vehicle,car,66555,2827,2713,26.7896,0
82037C201,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:45:00Z,vehicle,car,65803,2700,2583,26.7409,0
82037C210,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:01Z,vehicle,car,63898,2521,2419,25.6104,0
82037C222,GROUPE SANTE CHC,"RUE DU NAIMEUX 17, 4802, HEUSY","GROUPE SANTE CHC -- RUE DU NAIMEUX 17, 4802, HEUSY","c(5.86262044523809, 50.5777519)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:45:00Z,vehicle,car,65226,2700,2591,26.3924,0
