cd_sector,x65,rest,prop_65plussers
24055A032,239,668,26.350606394707825
24055A042,327,1304,20.04904966278357
24055A052,338,1048,24.38672438672439
24055A081,0,5,0
24055A091,2,12,14.285714285714285
24055A10-,134,665,16.77096370463079
24055A191,3,40,6.976744186046512
24055B00-,257,711,26.549586776859503
24055B01-,186,701,20.9695603156708
24055B020,114,626,15.405405405405407
24055B032,77,359,17.660550458715598
24055B080,15,124,10.79136690647482
24055B09-,16,49,24.615384615384617
24055B10-,141,716,16.45274212368728
24055B181,49,157,23.78640776699029
24055B19-,65,309,17.379679144385026
24055B213,106,459,18.761061946902654
24055B2MB,2,13,13.333333333333334
24055B2PB,33,188,14.93212669683258
24055B39-,21,88,19.26605504587156
24055B4AA,102,262,28.021978021978022
24055B4PA,87,234,27.102803738317753
24055C001,172,907,15.940685820203893
24055C012,123,583,17.422096317280452
24055C0AA,49,271,15.312500000000002
24055C0PA,83,311,21.065989847715734
24055D00-,131,509,20.46875
24055D012,90,390,18.75
24055D091,3,35,7.894736842105263
24055D1AA,81,423,16.071428571428573
24055D200,110,753,12.746234067207416
24055D291,10,85,10.526315789473683
24055D312,241,1208,16.63216011042098
24055ZZZZ,0,3,0
24059A00-,192,697,21.597300337457817
24059A01-,284,698,28.920570264765782
24059A02-,162,307,34.54157782515991
24059A03-,163,578,21.997300944669366
24059A042,394,863,31.34447096260939
24059A052,47,441,9.631147540983607
24059A072,1,10,9.090909090909092
24059A081,2,6,25
24059A091,17,118,12.592592592592592
24059A10-,260,1157,18.34862385321101
24059A113,111,424,20.747663551401867
24059A191,25,83,23.14814814814815
24059B00-,30,125,19.35483870967742
24059B09-,14,30,31.818181818181817
24059C00-,256,883,22.47585601404741
24059C012,49,228,17.689530685920577
24059C091,33,146,18.435754189944134
24059C10-,45,152,22.84263959390863
24059C19-,10,46,17.857142857142858
24059C200,126,673,15.76971214017522
24059C212,29,109,21.014492753623188
24059C291,37,153,19.473684210526315
24059C30-,24,149,13.872832369942195
24059C312,36,223,13.8996138996139
24059C391,1,8,11.11111111111111
24059D000,147,615,19.291338582677163
24059D012,60,136,30.612244897959183
24059D091,23,165,12.23404255319149
24059E00-,39,144,21.311475409836063
24059E09-,13,73,15.11627906976744
24059F00-,36,142,20.224719101123593
24059F09-,34,133,20.359281437125748
24059G00-,39,202,16.182572614107883
24059G08-,38,130,22.61904761904762
24059G099,9,49,15.517241379310345
24059H00-,68,263,20.54380664652568
24059H09-,23,81,22.115384615384613
24059J00-,106,385,21.58859470468432
24059J09-,7,60,10.44776119402985
24059K00-,180,851,17.458777885548013
24059K012,51,124,29.142857142857142
24059K091,38,156,19.587628865979383
24059K113,79,332,19.22141119221411
24059L00-,61,237,20.469798657718123
24059L09-,14,53,20.8955223880597
24062A00-,52,705,6.869220607661823
24062A01-,160,665,19.393939393939394
24062A02-,100,180,35.714285714285715
24062A03-,161,451,26.307189542483663
24062A04-,38,250,13.194444444444445
24062A05-,117,952,10.944808231992516
24062A07-,196,1391,12.350346565847511
24062A10-,27,319,7.803468208092486
24062A11-,123,600,17.012448132780083
24062A12-,256,1076,19.21921921921922
24062A13-,170,1111,13.27088212334114
24062A14-,6,57,9.523809523809524
24062A15-,125,911,12.065637065637064
24062A20-,44,408,9.734513274336283
24062A21-,23,247,8.518518518518519
24062A22-,38,275,12.140575079872203
24062A23-,47,220,17.60299625468165
24062A30-,25,429,5.506607929515418
24062A31-,47,310,13.165266106442578
24062A32-,202,1755,10.321921308124681
24062A33-,121,556,17.872968980797637
24062A34-,7,79,8.13953488372093
24062A35-,183,376,32.73703041144901
24062A36-,68,580,10.493827160493826
24062A40-,98,557,14.961832061068703
24062A41-,35,250,12.280701754385964
24062A42-,267,1878,12.447552447552447
24062A43-,11,219,4.782608695652174
24062A44-,135,866,13.486513486513488
24062A50-,51,362,12.34866828087167
24062A51-,358,1757,16.926713947990542
24062A52-,344,1812,15.955473098330241
24062A53-,293,1596,15.510852302805716
24062A54-,180,1401,11.385199240986717
24062A55-,82,411,16.63286004056795
24062A61-,218,613,26.233453670276774
24062B00-,156,544,22.285714285714285
24062B08-,10,35,22.22222222222222
24062B091,13,46,22.033898305084744
24062B100,477,1981,19.4060211554109
24062B11-,70,420,14.285714285714285
24062B122,285,1078,20.909757887013942
24062B132,124,453,21.49046793760832
24062B191,33,174,15.942028985507244
24062B27-,0,4,0
24062B300,76,360,17.431192660550458
24062B32-,157,443,26.166666666666664
24062B33-,208,848,19.696969696969695
24062B34-,118,718,14.114832535885165
24062B352,84,553,13.186813186813188
24062B37-,8,51,13.559322033898304
24062B391,9,102,8.108108108108109
24062B423,45,270,14.285714285714285
24062C00-,141,1379,9.276315789473683
24062C01-,74,571,11.472868217054263
24062C02-,179,1221,12.785714285714286
24062C03-,94,611,13.333333333333334
24062C04-,195,1434,11.970534069981584
24062C05-,123,1131,9.808612440191387
24062C0AJ,15,129,10.416666666666668
24062C10-,75,421,15.120967741935484
24062C11-,223,766,22.548028311425682
24062C12-,288,755,27.612655800575265
24062C13-,223,1604,12.205801860974274
24062C14-,99,599,14.183381088825215
24062C2MA,44,278,13.664596273291925
24062C2PA,67,285,19.03409090909091
24062C32-,122,622,16.397849462365592
24062C39-,146,513,22.15477996965099
24062C40-,64,488,11.594202898550725
24062C41-,513,2829,15.350089766606823
24062C42-,115,685,14.374999999999998
24062C43-,468,2267,17.111517367458866
24062C44-,281,1542,15.414152495885903
24062C50-,449,1735,20.55860805860806
24062C51-,409,2054,16.60576532683719
24062C52-,91,264,25.633802816901408
24062C59-,11,53,17.1875
24062C61-,117,423,21.666666666666668
24062C63-,43,244,14.982578397212542
24062C68-,132,543,19.555555555555557
24062D00-,108,794,11.973392461197339
24062D01-,114,201,36.19047619047619
24062D02-,324,997,24.52687358062074
24062D03-,471,2424,16.269430051813472
24062D04-,370,1362,21.362586605080832
24062D05-,150,447,25.125628140703515
24062D10-,112,798,12.307692307692308
24062D11-,123,931,11.669829222011385
24062D19-,13,72,15.294117647058824
24062D209,75,566,11.700468018720748
24062D21-,263,1375,16.056166056166056
24062D22-,585,2417,19.487008660892737
24062D290,19,117,13.970588235294118
24062D310,343,622,35.5440414507772
24062D390,4,15,21.052631578947366
24062D410,10,416,2.3474178403755865
24062D500,139,578,19.386331938633194
24062D512,130,506,20.440251572327046
24062D591,32,106,23.18840579710145
24062D60-,89,713,11.097256857855362
24062D61-,97,509,16.006600660066006
24062D622,300,595,33.5195530726257
24062D633,9,95,8.653846153846153
24062D644,485,2303,17.395982783357244
24062D691,29,155,15.760869565217392
24062E70-,71,430,14.171656686626747
24062E710,181,705,20.428893905191874
24062E72-,42,272,13.375796178343949
24062E732,216,835,20.551855375832538
24062E742,63,204,23.595505617977526
24062E774,28,127,18.064516129032256
24062E790,41,255,13.85135135135135
24062F40-,464,1977,19.00860303154445
24062F412,140,462,23.25581395348837
24062F491,150,543,21.645021645021643
24062ZZZZ,0,85,0
24066A00-,203,648,23.854289071680377
24066A01-,52,261,16.61341853035144
24066A09-,435,1692,20.451339915373765
24066A100,214,632,25.295508274231675
24066A112,75,335,18.29268292682927
24066A191,223,1003,18.189233278955953
24066B00-,55,288,16.034985422740526
24066B01-,92,380,19.491525423728813
24066B08-,69,215,24.295774647887324
24066B09-,103,332,23.678160919540232
24066C002,337,1048,24.332129963898915
24066C091,59,347,14.532019704433496
24066C19-,30,190,13.636363636363635
24066C29-,53,224,19.133574007220215
24066D00-,375,1118,25.117213663764232
24066D012,283,1052,21.198501872659175
24066D022,296,517,36.40836408364084
24066D033,265,583,31.25
24066D081,25,33,43.103448275862064
24066D091,41,151,21.354166666666664
24066D10-,41,178,18.72146118721461
24066D19-,44,130,25.287356321839084
24066ZZZZ,0,1,0
24086A000,192,855,18.33810888252149
24086A012,127,536,19.1553544494721
24086A023,333,806,29.23617208077261
24086A091,101,414,19.611650485436893
24086B002,78,251,23.70820668693009
24086B091,11,47,18.96551724137931
24086C000,114,513,18.181818181818183
24086C012,280,744,27.34375
24086C091,28,177,13.658536585365855
24086C0AA,118,424,21.771217712177123
24086C0PA,44,103,29.931972789115648
24086D00-,156,664,19.024390243902438
24086D012,263,837,23.90909090909091
24086D023,65,252,20.50473186119874
24086D0PN,129,574,18.349928876244665
24086D19-,10,23,30.303030303030305
24086E000,163,790,17.103882476390346
24086E012,159,586,21.34228187919463
24086E083,21,115,15.441176470588236
24086E091,24,82,22.641509433962266
24094A00-,190,900,17.431192660550458
24094A01-,126,677,15.69115815691158
24094A022,187,748,20
24094A091,28,150,15.730337078651685
24094A0MC,16,64,20
24094A0QC,39,185,17.410714285714285
24094A1AA,125,461,21.331058020477816
24094A1BB,45,177,20.27027027027027
24094A1PA,2,4,33.33333333333333
24094A1QB,200,426,31.948881789137378
24094A20-,78,340,18.660287081339714
24094A21-,176,634,21.728395061728396
24094A222,172,1061,13.949716139497163
24094A28-,118,431,21.493624772313296
24094A291,150,526,22.189349112426036
24094A39-,92,382,19.40928270042194
24094B00-,182,776,18.997912317327767
24094B010,230,1123,16.999260901699927
24094B08-,151,536,21.97962154294032
24094B09-,144,483,22.966507177033492
24094B192,3,7,30
24094C000,315,941,25.079617834394906
24094C01-,147,637,18.75
24094C022,169,391,30.178571428571427
24094C080,68,263,20.54380664652568
24094C0AA,79,273,22.443181818181817
24094C0PA,49,316,13.424657534246576
24094C183,15,114,11.627906976744185
24094C19-,129,628,17.040951122853368
24094ZZZZ,0,2,0
24104A001,425,1468,22.451135763338616
24104A011,171,442,27.895595432300162
24104A021,223,796,21.884200196270854
24104A03-,101,531,15.981012658227847
24104A042,253,1419,15.131578947368421
24104A052,115,424,21.335807050092765
24104A08-,4,17,19.047619047619047
24104A091,5,41,10.869565217391305
24104A11-,181,1129,13.816793893129772
24104A20-,191,665,22.313084112149532
24104A211,208,1120,15.66265060240964
24104A222,126,529,19.236641221374047
24104A300,91,591,13.343108504398826
24104A31-,215,813,20.914396887159533
24104A322,327,1340,19.61607678464307
24104A391,7,38,15.555555555555555
24104A412,48,234,17.02127659574468
24104A423,84,327,20.437956204379564
24104A432,223,602,27.03030303030303
24104B00-,100,685,12.738853503184714
24104B010,57,301,15.921787709497206
24104B02-,113,638,15.046604527296935
24104B032,144,653,18.06775407779172
24104B043,145,377,27.77777777777778
24104B084,27,87,23.684210526315788
24104B091,12,61,16.43835616438356
24104B112,52,296,14.942528735632186
24104B191,2,16,11.11111111111111
24104C00-,83,343,19.483568075117372
24104C010,75,565,11.71875
24104C022,105,503,17.269736842105264
24104C091,20,46,30.303030303030305
24104C0AA,133,856,13.447927199191101
24104C0PA,12,21,36.36363636363637
24104C19-,142,650,17.929292929292927
24104ZZZZ,0,17,0
24107A00-,242,1053,18.687258687258687
24107A01-,389,1745,18.22867853795689
24107A02-,14,112,11.11111111111111
24107A03-,562,1804,23.753169907016062
24107A04-,363,1233,22.74436090225564
24107A05-,652,1567,29.38260477692654
24107A07-,190,413,31.509121061359867
24107A10-,283,1614,14.918292040063259
24107A11-,98,510,16.11842105263158
24107A19-,3,22,12
24107A21-,161,633,20.277078085642316
24107A22-,112,385,22.535211267605636
24107A29-,44,259,14.521452145214523
24107A30-,235,888,20.926090828138914
24107A311,246,512,32.45382585751979
24107A322,65,112,36.72316384180791
24107A333,170,785,17.801047120418847
24107A39-,18,35,33.9622641509434
24107A40-,227,1242,15.452688904016338
24107A49-,255,449,36.221590909090914
24107A50-,443,1434,23.601491742141715
24107A51-,258,737,25.92964824120603
24107B00-,50,157,24.154589371980677
24107B083,3,11,21.428571428571427
24107B091,27,86,23.893805309734514
24107B231,110,461,19.264448336252187
24107B282,40,246,13.986013986013987
24107C000,131,419,23.81818181818182
24107C010,56,323,14.775725593667547
24107C023,125,421,22.893772893772894
24107C091,36,54,40
24107D00-,127,565,18.352601156069365
24107D01-,48,256,15.789473684210526
24107D020,290,584,33.18077803203661
24107D090,130,613,17.496635262449526
24107D29-,50,175,22.22222222222222
24107E00-,26,122,17.56756756756757
24107E012,50,236,17.482517482517483
24107E091,54,201,21.176470588235293
24107E100,129,422,23.41197822141561
24107E190,38,162,19
24107F00-,43,179,19.36936936936937
24107F09-,88,342,20.46511627906977
24107F191,6,28,17.647058823529413
24107F482,19,44,30.158730158730158
24107G00-,168,704,19.26605504587156
24107G01-,93,285,24.6031746031746
24107G022,97,319,23.317307692307693
24107G08-,48,192,20
24107G091,53,131,28.804347826086957
24107G183,40,124,24.390243902439025
24107G19-,20,72,21.73913043478261
24107H000,103,305,25.245098039215684
24107H010,73,277,20.857142857142858
24107H090,57,201,22.093023255813954
24107H19-,55,312,14.986376021798364
24107J00-,194,485,28.57142857142857
24107J091,75,304,19.788918205804748
24107J19-,50,325,13.333333333333334
24107J29-,4,10,28.57142857142857
24107ZZZZ,0,12,0
24109A00-,241,664,26.629834254143645
24109A012,261,847,23.55595667870036
24109A021,241,937,20.458404074702884
24109A032,316,887,26.26766417290108
24109A091,50,182,21.551724137931032
24109A0AA,269,831,24.454545454545453
24109A0PA,77,656,10.504774897680765
24109A19-,73,281,20.62146892655367
24109A21-,635,1573,28.75905797101449
24109B00-,350,1142,23.458445040214475
24109B01-,319,1229,20.607235142118864
24109B09-,437,1677,20.6717123935667
24109B11-,20,162,10.989010989010989
24109B184,152,496,23.456790123456788
24109ZZZZ,2,1,66.66666666666666
24130A00-,372,884,29.617834394904456
24130A09-,242,649,27.160493827160494
24130A19-,153,414,26.984126984126984
24130B082,74,288,20.441988950276244
24130B091,33,122,21.29032258064516
24130C00-,102,553,15.572519083969466
24130C09-,152,640,19.19191919191919
24130C19-,125,358,25.87991718426501
24130D00-,44,256,14.666666666666666
24130D09-,105,372,22.0125786163522
24130E00-,46,158,22.54901960784314
24130E012,58,321,15.303430079155673
24130E091,211,850,19.886899151743638
24130E19-,176,671,20.77922077922078
24130E29-,25,77,24.509803921568626
24133A00-,181,542,25.03457814661134
24133A09-,173,632,21.490683229813666
24133B00-,113,505,18.284789644012946
24133B081,64,244,20.77922077922078
24133B09-,52,267,16.30094043887147
24133B102,91,260,25.925925925925924
24133C000,166,576,22.371967654986523
24133C090,31,139,18.235294117647058
24133D00-,72,271,20.99125364431487
24133D09-,25,82,23.364485981308412
24133E00-,35,118,22.875816993464053
24133E08-,40,160,20
24133E09-,2,9,18.181818181818183
24133F00-,75,257,22.590361445783135
24133F09-,46,206,18.253968253968253
24133G00-,162,721,18.346545866364668
24133G09-,221,714,23.636363636363637
24133ZZZZ,0,1,0
24134A00-,176,380,31.654676258992804
24134A011,210,665,24
24134A012,514,1710,23.111510791366907
24134A023,171,526,24.533715925394546
24134A091,173,592,22.61437908496732
24134A092,18,18,50
24134A10-,308,897,25.560165975103732
24134A114,185,457,28.81619937694704
24134A191,51,132,27.86885245901639
24134A192,11,93,10.576923076923077
24134B00-,284,1204,19.086021505376344
24134B091,248,667,27.10382513661202
24134B092,91,209,30.333333333333336
24134B10-,149,610,19.63109354413702
24134B19-,114,300,27.536231884057973
24134B201,217,661,24.715261958997722
24134B202,102,345,22.818791946308725
24134B212,52,304,14.606741573033707
24134B291,143,516,21.699544764795146
24134B31-,128,190,40.25157232704403
24134C001,63,211,22.99270072992701
24134C002,35,141,19.886363636363637
24134C09-,301,1199,20.066666666666666
24134D001,165,587,21.941489361702125
24134D002,36,82,30.508474576271187
24134D01-,154,456,25.245901639344265
24134D022,204,168,54.83870967741935
24134D091,47,137,25.543478260869566
24134D112,181,510,26.19392185238784
24134D191,106,278,27.604166666666668
24134E00-,605,1718,26.043908738699955
24134E014,77,288,21.095890410958905
24134E08-,8,62,11.428571428571429
24134E091,13,22,37.142857142857146
24134E092,88,253,25.806451612903224
24134E093,48,192,20
24134F003,47,123,27.647058823529413
24134F092,154,551,21.843971631205676
24134ZZZZ,1,3,25
24135A001,139,461,23.166666666666664
24135A012,111,381,22.5609756097561
24135A091,234,939,19.948849104859335
24135A11-,37,215,14.682539682539684
24135A122,66,217,23.32155477031802
24135A201,125,556,18.355359765051396
24135A212,66,286,18.75
24135A29-,286,985,22.50196695515342
24135B00-,71,288,19.77715877437326
24135B09-,65,277,19.005847953216374
24135B100,59,237,19.93243243243243
24135B190,43,177,19.545454545454547
24135C000,248,756,24.701195219123505
24135C012,196,555,26.098535286284953
24135C080,83,308,21.22762148337596
24135C091,57,222,20.43010752688172
24135C190,113,391,22.42063492063492
24135D00-,89,444,16.69793621013133
24135D012,31,117,20.945945945945947
24135D023,31,140,18.128654970760234
24135D0AA,44,262,14.37908496732026
24135D0PA,89,377,19.098712446351932
24135ZZZZ,0,3,0
24137A00-,88,367,19.340659340659343
24137A09-,109,345,24.008810572687224
24137A10-,21,94,18.26086956521739
24137A19-,35,112,23.809523809523807
24137A28-,39,182,17.647058823529413
24137B00-,56,268,17.28395061728395
24137B09-,35,125,21.875
24137B10-,65,281,18.786127167630056
24137B19-,50,191,20.74688796680498
24137C000,95,516,15.548281505728315
24137C012,126,427,22.78481012658228
24137C081,77,221,25.838926174496645
24137C091,104,243,29.971181556195965
24137D000,68,210,24.46043165467626
24137D090,195,595,24.68354430379747
25005A001,159,731,17.865168539325843
25005A012,46,223,17.100371747211895
25005A090,4,32,11.11111111111111
25005A10-,158,697,18.47953216374269
25005A190,7,52,11.864406779661017
25005B00-,28,161,14.814814814814813
25005B01-,15,87,14.705882352941178
25005B099,5,82,5.747126436781609
25005C00-,163,821,16.565040650406505
25005C01-,39,210,15.66265060240964
25005C082,13,61,17.56756756756757
25005C091,20,70,22.22222222222222
25005D00-,93,365,20.305676855895197
25005D01-,17,111,13.28125
25005D09-,19,72,20.87912087912088
25005E001,267,1269,17.3828125
25005E012,130,330,28.26086956521739
25005E022,11,50,18.0327868852459
25005E090,39,107,26.71232876712329
25005E10-,36,173,17.22488038277512
25005E19-,48,167,22.325581395348838
25005ZZZZ,0,2,0
25014A00-,126,693,15.384615384615385
25014A01-,194,940,17.10758377425044
25014A020,426,1824,18.933333333333334
25014A031,83,573,12.652439024390244
25014A04-,39,121,24.375
25014A05-,211,752,21.910695742471443
25014A082,18,59,23.376623376623375
25014A091,65,497,11.565836298932384
25014A100,383,1579,19.520897043832825
25014A11-,438,1913,18.63037005529562
25014A120,536,1811,22.837665104388584
25014A13-,316,1199,20.85808580858086
25014A141,132,615,17.670682730923694
25014A150,106,502,17.434210526315788
25014A180,122,405,23.14990512333966
25014A191,68,572,10.625
25014A21-,55,182,23.20675105485232
25014A22-,29,109,21.014492753623188
25014A272,1,19,5
25014A2PN,37,161,18.68686868686869
25014A400,265,919,22.381756756756758
25014A410,179,970,15.578764142732812
25014A42-,114,477,19.289340101522843
25014A431,155,937,14.194139194139193
25014A442,108,326,24.88479262672811
25014A491,43,83,34.12698412698413
25014A501,192,967,16.566005176876615
25014A522,307,1164,20.87015635622026
25014A57-,16,62,20.51282051282051
25014A572,21,62,25.301204819277107
25014A610,41,121,25.308641975308642
25014A622,308,771,28.544949026876736
25014A632,434,1141,27.555555555555557
25014A683,3,7,30
25014A694,8,64,11.11111111111111
25014A70-,147,555,20.94017094017094
25014A71-,77,275,21.875
25014A812,232,1082,17.65601217656012
25014A823,185,379,32.801418439716315
25014A914,83,133,38.425925925925924
25014B001,112,690,13.96508728179551
25014B012,36,209,14.69387755102041
25014B023,403,1114,26.565589980224125
25014B034,55,319,14.705882352941178
25014B042,120,318,27.397260273972602
25014B053,105,252,29.411764705882355
25014B091,31,82,27.43362831858407
25014B100,89,501,15.084745762711865
25014C00-,262,1317,16.592780240658644
25014C010,63,190,24.90118577075099
25014C022,96,199,32.54237288135593
25014C081,58,209,21.722846441947567
25014C091,44,193,18.565400843881857
25014C10-,75,389,16.163793103448278
25014C113,35,162,17.766497461928935
25014C182,5,21,19.230769230769234
25014C191,2,15,11.76470588235294
25014C213,93,305,23.366834170854272
25014C912,196,401,32.83082077051927
25014ZZZZ,0,3,0
25015A00-,186,944,16.460176991150444
25015A011,230,1043,18.0675569520817
25015A02-,125,512,19.623233908948194
25015A03-,61,241,20.198675496688743
25015A08-,9,56,13.846153846153847
25015A09-,13,62,17.333333333333336
25015A10-,117,410,22.2011385199241
25015A11-,93,417,18.235294117647058
25015A121,270,641,29.637760702524695
25015A132,45,299,13.08139534883721
25015A142,94,418,18.359375
25015A18-,55,251,17.973856209150327
25015A191,10,52,16.129032258064516
25015A282,3,15,16.666666666666664
25015A283,1,11,8.333333333333332
25015A29-,25,166,13.089005235602095
25015B00-,152,822,15.605749486652979
25015B010,7,38,15.555555555555555
25015B0PN,19,145,11.585365853658537
25015B0QP,16,96,14.285714285714285
25015B101,189,748,20.17075773745998
25015B110,186,863,17.731172545281222
25015B172,26,130,16.666666666666664
25015B180,16,194,7.6190476190476195
25015B190,0,5,0
25015ZZZZ,1,4,20
25018A000,139,567,19.688385269121813
25018A01-,94,324,22.48803827751196
25018A082,14,106,11.666666666666666
25018A085,5,28,15.151515151515152
25018A091,32,224,12.5
25018A10-,156,552,22.033898305084744
25018A110,69,281,19.714285714285715
25018A120,41,186,18.06167400881057
25018A133,69,324,17.557251908396946
25018A144,73,382,16.043956043956044
25018A182,40,401,9.070294784580499
25018A191,6,13,31.57894736842105
25018B00-,87,418,17.227722772277225
25018B010,34,228,12.977099236641221
25018B09-,28,111,20.14388489208633
25018B10-,46,236,16.312056737588655
25018B11-,48,219,17.97752808988764
25018B191,14,96,12.727272727272727
25018B312,61,181,25.206611570247933
25018C000,42,164,20.388349514563107
25018C01-,76,421,15.29175050301811
25018C020,46,190,19.491525423728813
25018C080,21,80,20.792079207920793
25018C091,35,122,22.29299363057325
25018C112,502,1438,25.87628865979382
25018C193,7,42,14.285714285714285
25018C294,7,69,9.210526315789473
25018D00-,73,342,17.59036144578313
25018D082,30,63,32.25806451612903
25018D091,2,10,16.666666666666664
25018E000,44,164,21.153846153846153
25018E01-,78,153,33.76623376623377
25018E02-,34,103,24.817518248175183
25018E032,53,163,24.537037037037038
25018E081,33,114,22.448979591836736
25018E091,15,36,29.411764705882355
25018E112,15,97,13.392857142857142
25018F00-,109,578,15.866084425036389
25018F09-,18,106,14.516129032258066
25018ZZZZ,0,2,0
25023A001,238,1351,14.977973568281937
25023A011,196,845,18.828049951969263
25023A022,238,1161,17.01215153681201
25023A073,96,243,28.31858407079646
25023A082,6,45,11.76470588235294
25023A091,17,79,17.708333333333336
25023A100,136,949,12.534562211981568
25023A1AA,54,272,16.56441717791411
25023A1PA,31,217,12.5
25023A200,198,820,19.44990176817289
25023A28-,21,168,11.11111111111111
25023A291,7,52,11.864406779661017
25023A2AB,32,108,22.857142857142858
25023A2PB,1,6,14.285714285714285
25023A30-,160,676,19.138755980861244
25023A310,90,389,18.789144050104383
25023A382,0,9,0
25023A391,2,3,40
25023A40-,85,449,15.917602996254681
25023A483,1,27,3.571428571428571
25023A492,56,164,25.454545454545453
25023A499,39,249,13.541666666666666
25023A512,24,142,14.457831325301203
25023A610,75,368,16.93002257336343
25023ZZZZ,0,4,0
25031A00-,224,1326,14.451612903225808
25031A01-,125,242,34.05994550408719
25031A070,11,18,37.93103448275862
25031B000,9,58,13.432835820895523
25031B082,2,20,9.090909090909092
25031B091,37,256,12.627986348122866
25031B11-,60,377,13.729977116704806
25031B122,90,270,25
25031B133,125,403,23.674242424242426
25031B191,4,34,10.526315789473683
25031B2AJ,243,946,20.43734230445753
25031B31-,20,133,13.071895424836603
25031B382,0,16,0
25031B391,4,66,5.714285714285714
25031C00-,31,144,17.71428571428571
25031C01-,89,512,14.80865224625624
25031C09-,22,89,19.81981981981982
25031C11-,116,463,20.03454231433506
25031C19-,8,24,25
25031C20-,47,170,21.658986175115206
25031D00-,157,753,17.252747252747252
25031D09-,6,23,20.689655172413794
25031E000,140,906,13.38432122370937
25031E01-,37,165,18.316831683168317
25031E02-,25,155,13.88888888888889
25031E082,27,96,21.951219512195124
25031E091,2,48,4
25031E11-,47,185,20.25862068965517
25031E191,44,151,22.564102564102566
25031E292,10,50,16.666666666666664
25031F000,95,365,20.652173913043477
25031F01-,25,133,15.822784810126583
25031F022,4,17,19.047619047619047
25031F08-,21,61,25.609756097560975
25031F091,14,47,22.950819672131146
25031G00-,85,496,14.629948364888124
25031G013,34,153,18.181818181818183
25031G082,13,28,31.70731707317073
25031G091,6,31,16.216216216216218
25031G11-,28,165,14.507772020725387
25031G19-,8,26,23.52941176470588
25031G214,41,124,24.848484848484848
25031H00-,155,801,16.21338912133891
25031H089,48,232,17.142857142857142
25031H09-,26,122,17.56756756756757
25031H10-,57,389,12.780269058295964
25031H110,78,486,13.829787234042554
25031H120,125,648,16.170763260025872
25031H132,101,227,30.79268292682927
25031H210,27,99,21.428571428571427
25031H29-,25,104,19.379844961240313
25031ZZZZ,0,1,0
25037A001,385,1235,23.765432098765434
25037A012,80,159,33.47280334728033
25037A023,154,389,28.360957642725598
25037A091,25,100,20
25037A18-,33,127,20.625
25037A199,22,128,14.666666666666666
25037A282,204,512,28.49162011173184
25037A291,2,4,33.33333333333333
25037A30-,119,569,17.296511627906977
25037A39-,2,14,12.5
25037A41-,36,100,26.47058823529412
25037A500,69,323,17.602040816326532
25037A590,4,27,12.903225806451612
25037A600,111,736,13.105076741440378
25037A68-,2,8,20
25037A691,67,726,8.448928121059268
25037A71-,49,186,20.851063829787233
25037A782,6,10,37.5
25037A793,11,57,16.176470588235293
25037A892,11,69,13.750000000000002
25037B00-,57,258,18.095238095238095
25037B01-,55,364,13.126491646778044
25037B02-,15,74,16.853932584269664
25037B082,2,9,18.181818181818183
25037B091,5,29,14.705882352941178
25037B109,108,549,16.43835616438356
25037B299,8,16,33.33333333333333
25037C001,161,422,27.615780445969122
25037C012,35,102,25.547445255474454
25037C090,1,15,6.25
25037C10-,63,193,24.609375
25037C190,8,6,57.14285714285714
25037C21-,9,113,7.377049180327869
25037C290,17,42,28.8135593220339
25037D00-,85,379,18.318965517241377
25037D091,25,128,16.33986928104575
25037D10-,65,340,16.049382716049383
25037D19-,6,66,8.333333333333332
25037D20-,108,620,14.835164835164836
25037D21-,63,253,19.936708860759495
25037D222,56,119,32
25037D29-,8,33,19.51219512195122
25037D391,2,4,33.33333333333333
25037E001,225,1048,17.674783974862528
25037E012,62,322,16.145833333333336
25037E082,4,18,18.181818181818183
25037E091,6,20,23.076923076923077
25037E193,24,122,16.43835616438356
25037E294,26,137,15.950920245398773
25037ZZZZ,0,3,0
25043A00-,96,553,14.791987673343607
25043A01-,24,101,19.2
25043A022,23,66,25.842696629213485
25043A091,28,175,13.793103448275861
25043B000,61,303,16.758241758241756
25043B080,68,323,17.391304347826086
25043B09-,27,132,16.9811320754717
25043B19-,11,64,14.666666666666666
25043C00-,122,671,15.384615384615385
25043C09-,17,66,20.481927710843372
25043C10-,105,464,18.45342706502636
25043C19-,25,102,19.68503937007874
25043D00-,93,494,15.843270868824533
25043D09-,16,35,31.372549019607842
25043D19-,3,42,6.666666666666667
25043E001,22,133,14.193548387096774
25043E01-,43,287,13.030303030303031
25043E082,18,25,41.86046511627907
25043E091,7,33,17.5
25043E092,5,1,83.33333333333334
25043E100,68,308,18.085106382978726
25043E122,22,152,12.643678160919542
25043E183,5,53,8.620689655172415
25043E19-,7,22,24.137931034482758
25044A00-,94,478,16.433566433566433
25044A01-,72,269,21.114369501466275
25044A033,37,162,18.592964824120603
25044A082,55,408,11.879049676025918
25044A091,45,112,28.662420382165603
25044A11-,8,65,10.95890410958904
25044A19-,10,47,17.543859649122805
25044A200,110,267,29.177718832891248
25044A290,99,183,35.1063829787234
25044A39-,10,40,20
25044A47-,0,6,0
25044A49-,93,356,20.71269487750557
25044A61-,7,17,29.166666666666668
25044A682,0,1,0
25044A691,32,195,14.096916299559473
25044B00-,40,193,17.167381974248926
25044B08-,170,361,32.015065913371
25044B09-,14,96,12.727272727272727
25044C00-,208,1139,15.44172234595397
