origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
46021A070,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:32Z,vehicle,car,2535,452,411,1.5243,0
46021A101,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:22Z,vehicle,car,2466,442,393,1.4764,0
46021A111,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:13Z,vehicle,car,2344,433,375,1.4316,0
46021A142,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:56Z,vehicle,car,2925,476,407,1.7409,0
46021A152,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:06:27Z,vehicle,car,2215,387,334,1.3204,0
46021A181,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:53Z,vehicle,car,4579,713,630,2.5647,0
46021A182,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:02Z,vehicle,car,4032,602,531,2.2201,0
46021A20-,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:36Z,vehicle,car,2702,336,307,1.3013,0
46021A211,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:39Z,vehicle,car,2451,339,307,1.2386,0
46021A232,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:04:09Z,vehicle,car,2168,249,238,0.9744,0
46021A243,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:15Z,vehicle,car,2885,435,394,1.5253,0
46021A28-,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:08:07Z,vehicle,car,4472,487,444,1.9418,0
46021A290,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:29Z,vehicle,car,3769,449,413,1.7594,0
46021A2MN,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:36Z,vehicle,car,4845,336,321,1.736,0
46021A382,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:44Z,vehicle,car,6786,704,630,2.9837,0
46021A3AC,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:59Z,vehicle,car,4584,479,430,2.0052,0
46021A3MB,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:13:23Z,vehicle,car,7406,803,729,3.3331,0
46021A3PB,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:34Z,vehicle,car,6153,634,564,2.6973,0
46021A3QC,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:10:20Z,vehicle,car,5845,620,557,2.5161,0
46021A401,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:04Z,vehicle,car,3606,424,378,1.6796,0
46021A412,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:33Z,vehicle,car,1819,333,328,1.0724,0
46021A512,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:05:02Z,vehicle,car,2025,302,277,1.0681,0
46021A522,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:02:17Z,vehicle,car,670,137,137,0.3941,0
46021A533,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:02:30Z,vehicle,car,765,150,149,0.4536,0
46021A60-,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:34Z,vehicle,car,3840,454,407,1.8351,0
46021A670,VITAZ,"MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","VITAZ -- MOERLANDSTRAAT 1, 9100, SINT-NIKLAAS","c(4.14933873734105, 51.1615693)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:06:13Z,vehicle,car,2768,373,337,1.392,0
