origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
55022K272,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:29Z,vehicle,car,15693,1289,1172,6.3095,0
55022K2MJ,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:25Z,vehicle,car,15920,985,944,5.4698,0
55022K311,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:40Z,vehicle,car,14739,1000,944,5.2161,0
55022K382,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:15:56Z,vehicle,car,14281,956,900,5.0887,0
55022K39-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:24Z,vehicle,car,16106,1224,1168,6.0388,0
55022L10-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:50Z,vehicle,car,16785,1010,969,5.8502,0
55022L1AA,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:17:00Z,vehicle,car,14518,1020,995,5.2864,0
55022L1PA,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:17:36Z,vehicle,car,16679,1056,976,6.3282,0
55022L1QP,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:17:31Z,vehicle,car,16155,1051,996,5.5163,0
55023C00-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:22:19Z,vehicle,car,24824,1339,1280,9.7423,0
55023C012,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:11Z,vehicle,car,23670,1271,1220,9.4049,0
55023D00-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:02Z,vehicle,car,23281,1442,1355,9.1605,0
55023D02-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:39Z,vehicle,car,23482,1479,1393,9.2044,0
55023D08-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:27:12Z,vehicle,car,24345,1632,1546,9.7937,0
55023D18-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:33Z,vehicle,car,25899,1413,1346,10.3165,0
5503510PQ,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:16:49Z,vehicle,car,14612,1009,909,5.5595,0
55035A00-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:12:59Z,vehicle,car,10647,779,712,3.9167,0
55035A01-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:12Z,vehicle,car,11602,852,781,4.3378,0
55035A08-,CHR HAUTE SENNE,"CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","CHR HAUTE SENNE -- CHAUSSEE DE BRAINE 49, 7060, SOIGNIES","c(4.0805509593643, 50.5813886)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:36Z,vehicle,car,11687,876,805,4.4197,0
