origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
11016A091,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:38Z,vehicle,car,26166,2018,1830,9.6828,0
11016A101,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:33:03Z,vehicle,car,24671,1983,1781,9.3608,0
11016A112,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:36:24Z,vehicle,car,26193,2184,1955,10.1161,0
11016A180,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:32:01Z,vehicle,car,24183,1921,1739,9.0945,0
11016A191,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:36:05Z,vehicle,car,26305,2165,1936,10.0774,0
11016A1AJ,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:37:40Z,vehicle,car,26670,2260,2036,10.3515,0
11016A200,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:38:22Z,vehicle,car,29527,2302,2074,11.0005,0
11016A273,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:34:06Z,vehicle,car,28067,2046,1835,10.127,0
11016A291,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:38:21Z,vehicle,car,29891,2301,2088,11.0635,0
11016A401,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:40:09Z,vehicle,car,29810,2409,2169,11.3011,0
11016A412,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:41:40Z,vehicle,car,30735,2500,2256,11.7178,0
11016A501,AZ VOORKEMPEN,"OUDE LIERSEBAAN 4, 2390, MALLE","AZ VOORKEMPEN -- OUDE LIERSEBAAN 4, 2390, MALLE","c(4.64491513347048, 51.2745056)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:42:26Z,vehicle,car,31256,2546,2300,11.975,0
