origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
41082A10-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:08Z,vehicle,car,15644,1448,1263,7.0707,0
41082A19-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:08Z,vehicle,car,16044,1508,1320,7.2369,0
41082A28-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:03Z,vehicle,car,16757,1263,1122,6.8088,0
41082A29-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:48Z,vehicle,car,16010,1188,1060,6.4196,0
41082B00-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:48Z,vehicle,car,18325,1428,1273,7.5676,0
41082B02-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:00Z,vehicle,car,17894,1380,1231,7.4072,0
41082B072,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:28Z,vehicle,car,17171,1288,1145,7.0197,0
41082B091,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:25:37Z,vehicle,car,18534,1537,1378,7.7849,0
41082B11-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:23:56Z,vehicle,car,18588,1436,1288,7.6786,0
41082B19-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:14Z,vehicle,car,18668,1454,1297,7.7314,0
41082B48-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:19Z,vehicle,car,18760,1459,1292,7.7639,0
41082C022,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:54Z,vehicle,car,12584,1134,1010,5.6105,0
41082C081,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:01Z,vehicle,car,11794,1081,936,5.2091,0
41082C182,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:25Z,vehicle,car,13020,1285,1138,5.9896,0
41082C19-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:41Z,vehicle,car,12935,1181,1019,5.7772,0
41082E00-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:18:01Z,vehicle,car,14435,1081,967,5.8814,0
41082E010,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:20:08Z,vehicle,car,15068,1208,1089,6.3221,0
41082E02-,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:19:26Z,vehicle,car,14931,1166,1047,6.1337,0
41082E032,AZ SINT-ELISABETH,"GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","AZ SINT-ELISABETH -- GODVEERDEGEMSTRAAT 69, 9620, ZOTTEGEM","c(3.81712081708482, 50.8636167)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:42Z,vehicle,car,15721,1302,1131,6.7046,0
