origin,destination.ziekenhuis_naam,destination.volledig_adres,destination.ziekenhuis,destination.geom,id,rank,section,departure,arrival,type,mode,distance,duration,duration_base,consumption,tolls
44021M173,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:31Z,vehicle,car,8724,691,632,3.4614,0
44021M27-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:12:23Z,vehicle,car,9541,743,676,3.7427,0
44021M37-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:45Z,vehicle,car,13902,705,689,4.6955,0
44021M472,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:17:04Z,vehicle,car,18796,1024,967,6.44,0
44021M49-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:22:01Z,vehicle,car,20608,1321,1260,7.4212,0
44021M57-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:03Z,vehicle,car,24172,1263,1205,8.2079,0
44036A00-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:13:10Z,vehicle,car,14050,790,744,4.8521,0
44036A01-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:00Z,vehicle,car,12636,660,633,4.2574,0
44036A022,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:11:34Z,vehicle,car,11840,694,677,4.1823,0
44036A081,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:15:27Z,vehicle,car,14885,927,872,5.3545,0
44036A091,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:12:20Z,vehicle,car,12836,740,716,4.4889,0
44036A102,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:14:39Z,vehicle,car,14528,879,824,5.1643,0
44036B00-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:09:52Z,vehicle,car,9353,592,574,3.3939,0
44036B012,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:09:46Z,vehicle,car,9514,586,568,3.3749,0
44036B023,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:12:20Z,vehicle,car,10500,740,721,3.9442,0
44036B091,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:07:45Z,vehicle,car,8571,465,448,2.9427,0
44048A08-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:24:17Z,vehicle,car,21148,1457,1286,7.719,0
44048A29-,AZ MARIA MIDDELARES,"BUITENRING SINT-DENIJS 30, 9000, GENT","AZ MARIA MIDDELARES -- BUITENRING SINT-DENIJS 30, 9000, GENT","c(3.69952817690284, 51.0302312082896)",1,1,1,2025-10-11T08:00:00Z,2025-10-11T08:21:31Z,vehicle,car,22612,1291,1236,7.805,0
